prospect_id,score,tier,probability,confidence,recommended_action,predicted_at,model_mode,lead_source,country,city,specialization
d76f5ba7-b432-43b5-8dda-aad9fded162e,1.38,Frozen,0.0138,0.0138,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.864705+00:00,ml,Reference,India,Thane & Outskirts,Hospitality Management
cd4c2dd2-0bf1-475a-a0ed-09ffd030dcb7,3.38,Frozen,0.0338,0.0338,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.869117+00:00,ml,Google,India,Select,Select
8bfdab74-6fe6-4288-8baa-a4223216ec5b,1.57,Frozen,0.0157,0.0157,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.873633+00:00,ml,Referral Sites,India,Mumbai,Services Excellence
6998487c-062f-4844-967b-4a632b6878d3,2.19,Frozen,0.0219,0.0219,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.878023+00:00,ml,Google,India,Thane & Outskirts,Business Administration
a56dc332-499f-4145-ae65-79d9ca8a5fd9,1.13,Frozen,0.0113,0.0113,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.882333+00:00,ml,Referral Sites,India,nan,nan
4cc6f35b-bba3-4e7a-90fa-a2a1764a10bb,62.96,Warm,0.6296,0.6296,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:24.886941+00:00,ml,Google,India,Mumbai,Operations Management
2b5fb07b-5930-4e1f-a1f6-21f8a333ee2c,0.93,Frozen,0.0093,0.0093,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.891331+00:00,ml,google,India,Other Cities,Select
2bfbd79b-c942-4c0f-bed9-704ccf4f4c8e,0.37,Frozen,0.0037,0.0037,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.895789+00:00,ml,Google,India,Select,Select
81d95e57-ace1-4cd5-be03-282bc72ffd1e,0.5,Frozen,0.005,0.005,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.900648+00:00,ml,Google,India,Select,Select
d23140e8-765b-4a84-9719-35574580cd57,0.55,Frozen,0.0055,0.0055,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.904902+00:00,ml,Direct Traffic,India,Thane & Outskirts,Hospitality Management
b12f165c-f720-46d7-afbc-5ac794cec646,2.59,Frozen,0.0259,0.0259,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.909318+00:00,ml,Google,India,Mumbai,Marketing Management
08424302-ffe0-4c2d-be4f-d099f75a3eb5,0.37,Frozen,0.0037,0.0037,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.913806+00:00,ml,Google,India,Other Cities,Human Resource Management
1c104d9a-49f9-4daf-a133-15c73efedbd3,1.75,Frozen,0.0175,0.0175,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.918306+00:00,ml,Direct Traffic,India,Other Cities,Hospitality Management
2e314eed-ab56-4594-b12f-2402b355eca6,3.42,Frozen,0.0342,0.0342,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.922552+00:00,ml,Organic Search,India,Thane & Outskirts,Finance Management
cf302bc1-ca65-40d3-a354-a7166f68e6e9,2.55,Frozen,0.0255,0.0255,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.927127+00:00,ml,Direct Traffic,India,Thane & Outskirts,IT Projects Management
e210e543-584e-42a1-a5ed-7011ced14ef8,2.68,Frozen,0.0268,0.0268,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.931585+00:00,ml,Direct Traffic,India,Mumbai,Finance Management
95ba6ee3-ebfa-4e88-be00-059e87ec079b,0.97,Frozen,0.0097,0.0097,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.936051+00:00,ml,Direct Traffic,India,Thane & Outskirts,Finance Management
1450cd7f-806e-4bad-be80-652a6022218b,6.54,Frozen,0.0654,0.0654,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.940600+00:00,ml,Organic Search,India,Mumbai,Operations Management
90e1a6ea-7c76-436c-8a0a-01c632c99343,0.37,Frozen,0.0037,0.0037,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.944864+00:00,ml,Google,India,Mumbai,Select
48834d26-b7d1-46c6-be16-a27e14f9ff33,0.43,Frozen,0.0043,0.0043,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.949283+00:00,ml,Referral Sites,India,Select,Select
068d0803-43ba-45bb-9d32-21d8ec3bebba,3.42,Frozen,0.0342,0.0342,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.953632+00:00,ml,Direct Traffic,India,Mumbai,Select
5c9a62e5-9d75-4088-ac5a-a5f5e0a1a35d,1.65,Frozen,0.0165,0.0165,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.958010+00:00,ml,Direct Traffic,India,Other Cities,E-COMMERCE
a1ab0aaa-505e-48dc-9be1-5df466c3f14a,2.34,Frozen,0.0234,0.0234,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.962448+00:00,ml,Organic Search,India,Select,Select
2d09fce2-eab7-4d6a-b668-eb739cfc5d2d,5.14,Frozen,0.0514,0.0514,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.966842+00:00,ml,Direct Traffic,India,Other Metro Cities,Supply Chain Management
0921ad51-b2bc-4abb-bb66-e9357b16c306,81.54,Hot,0.8154,0.8154,Contact immediately — high conversion likelihood (60%+).,2026-07-19T08:08:24.971203+00:00,ml,Olark Chat,India,Other Cities of Maharashtra,Operations Management
1a95a0ed-5b9b-46d4-8b2c-aff31756523c,1.58,Frozen,0.0158,0.0158,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.975466+00:00,ml,Direct Traffic,India,Other Cities,Business Administration
6402d606-839e-4fbd-b1c1-b50a433814c1,3.23,Frozen,0.0323,0.0323,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.980064+00:00,ml,Direct Traffic,India,Other Cities,Operations Management
a732de28-542e-48c4-abe1-af4067853627,61.45,Warm,0.6145,0.6145,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:08:24.984639+00:00,ml,Google,India,Mumbai,Finance Management
34f5a0cf-b70f-460e-a4ac-26e892d39666,1.24,Frozen,0.0124,0.0124,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.988916+00:00,ml,Organic Search,India,Mumbai,Media and Advertising
2d366179-1380-4078-a855-74faf409cfc4,2.98,Frozen,0.0298,0.0298,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.993475+00:00,ml,Organic Search,India,Select,Select
516cef54-19f1-4f7a-93ae-bc739f870903,0.89,Frozen,0.0089,0.0089,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:24.997972+00:00,ml,Google,India,Select,Select
ba13e654-406e-4d3f-9fc1-0803087a41eb,3.21,Frozen,0.0321,0.0321,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.002388+00:00,ml,Referral Sites,India,Thane & Outskirts,Marketing Management
31479eef-bdb8-45d9-a394-8134ed57256b,1.26,Frozen,0.0126,0.0126,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.006690+00:00,ml,Direct Traffic,India,Thane & Outskirts,Operations Management
e70118b9-8fc8-4810-b665-3551a60813ef,1.81,Frozen,0.0181,0.0181,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.011196+00:00,ml,Referral Sites,India,nan,nan
ced562dd-a390-4369-b233-04313cc5fa90,0.66,Frozen,0.0066,0.0066,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.015501+00:00,ml,Google,India,Thane & Outskirts,Human Resource Management
22296e35-116d-435d-b323-580f066c1d8c,3.53,Frozen,0.0353,0.0353,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.019777+00:00,ml,Organic Search,India,Mumbai,Business Administration
0371849d-b964-4473-b41c-a1a3f56ad1b5,1.74,Frozen,0.0174,0.0174,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.024386+00:00,ml,Google,India,Thane & Outskirts,"Banking, Investment And Insurance"
70c71ff4-5848-46da-b501-2e9867c46c06,0.26,Frozen,0.0026,0.0026,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.028935+00:00,ml,Reference,India,Mumbai,Finance Management
608e26ab-09fb-4fcb-a394-570dbed2504d,1.01,Frozen,0.0101,0.0101,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.033492+00:00,ml,Google,India,Select,Select
69b83452-22e4-40e1-83f5-a988b69c7f87,2.27,Frozen,0.0227,0.0227,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.038067+00:00,ml,Direct Traffic,India,Other Metro Cities,Business Administration
cd0a852b-0732-44c7-a469-a401b8c66403,0.26,Frozen,0.0026,0.0026,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.043037+00:00,ml,Reference,India,Select,"Banking, Investment And Insurance"
07efd6f7-1e73-4f1f-80a3-56a32adf581a,0.22,Frozen,0.0022,0.0022,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.048040+00:00,ml,Olark Chat,India,Select,Select
c5cac611-2349-4eb3-bf93-924225b8fa88,2.5,Frozen,0.025,0.025,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.052712+00:00,ml,Referral Sites,India,Select,Select
89f3bcca-38ab-4ba9-bd37-0c302be3f164,1.48,Frozen,0.0148,0.0148,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.057258+00:00,ml,Google,India,nan,nan
116549d5-2b2b-441f-9528-5662e2b1e7d8,1.17,Frozen,0.0117,0.0117,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.061753+00:00,ml,Google,India,Select,Select
0f0e596b-c91f-449c-8923-bbf51f896687,5.3,Frozen,0.053,0.053,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.066301+00:00,ml,Organic Search,India,Select,Select
850fe660-b18e-4ea0-80bf-54f16ffe018a,3.31,Frozen,0.0331,0.0331,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.070824+00:00,ml,Organic Search,India,Select,"Banking, Investment And Insurance"
80da9389-fc0b-45f7-87eb-96cbbf5eef22,0.72,Frozen,0.0072,0.0072,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.075307+00:00,ml,Reference,India,Mumbai,Retail Management
d7e939fb-2e60-4293-a0c8-d0202db10096,7.37,Frozen,0.0737,0.0737,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.079720+00:00,ml,Organic Search,India,Other Cities,Finance Management
97874d2b-8b23-4b0d-9bb8-0a0494792743,2.92,Frozen,0.0292,0.0292,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.084220+00:00,ml,Organic Search,India,Thane & Outskirts,Select
cfac8c8e-1867-43bb-8e1b-ea3bf0965a78,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.088559+00:00,ml,Olark Chat,India,nan,nan
6e8bdab7-5f9d-4c68-bea2-5f49795487bc,4.2,Frozen,0.042,0.042,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.093069+00:00,ml,Google,India,Mumbai,Media and Advertising
64b11308-6011-4140-992f-73ad457e529e,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.097361+00:00,ml,Olark Chat,India,nan,nan
b7c0a6d5-a592-4ea1-b273-8d35b1810dc8,1.86,Frozen,0.0186,0.0186,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.101914+00:00,ml,Google,India,Thane & Outskirts,International Business
80448da8-326b-49c7-a617-0bbcde5807fe,3.84,Frozen,0.0384,0.0384,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.106348+00:00,ml,Google,India,Mumbai,Finance Management
371264b3-10ad-4959-a767-30b8b1cd57a8,2.26,Frozen,0.0226,0.0226,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.111075+00:00,ml,Organic Search,India,Select,Select
7fc3270e-5e92-441a-b792-cc6d75981b19,2.93,Frozen,0.0293,0.0293,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.115342+00:00,ml,Google,India,Select,Select
8286ada8-b243-4807-b561-b1e231a264ff,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.119641+00:00,ml,Olark Chat,India,nan,nan
5091d8d0-fdc5-4726-aabf-40374cf4da4e,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.124126+00:00,ml,Olark Chat,India,nan,nan
a996259c-fab6-4fb6-bf41-7c68fbb22114,5.6,Frozen,0.056,0.056,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.128619+00:00,ml,Organic Search,India,Thane & Outskirts,International Business
c693a352-3702-4165-a1f9-fa96a34c9bf3,1.78,Frozen,0.0178,0.0178,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.133398+00:00,ml,Organic Search,India,Select,Select
8e7a4195-873f-41fd-9a39-f7c0f167f2f9,0.24,Frozen,0.0024,0.0024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.139520+00:00,ml,Olark Chat,India,Select,Select
7dae25b8-239c-49e5-a7d1-d5822325c795,0.3,Frozen,0.003,0.003,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.144484+00:00,ml,Referral Sites,India,Select,Select
6bce3c47-8c97-44b8-90d6-f952358e441f,5.87,Frozen,0.0587,0.0587,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.149423+00:00,ml,Referral Sites,India,Select,Select
487eb109-5611-48e2-8225-470e6dd51866,1.34,Frozen,0.0134,0.0134,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.154095+00:00,ml,Reference,India,Other Cities of Maharashtra,Finance Management
e870b3a1-4c5c-492f-8f86-f7be1077040c,0.49,Frozen,0.0049,0.0049,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.158736+00:00,ml,Referral Sites,India,Select,Select
fad4be87-d418-4746-b951-cd405a98b631,3.2,Frozen,0.032,0.032,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.163362+00:00,ml,Organic Search,United Arab Emirates,Select,Select
c95394c1-e004-4a89-91f7-c5475a21d0f9,0.81,Frozen,0.0081,0.0081,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.168115+00:00,ml,Direct Traffic,India,Other Cities,"Banking, Investment And Insurance"
5266bf8f-ee44-4847-a8cc-19d49e30dfa9,0.47,Frozen,0.0047,0.0047,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.173205+00:00,ml,Direct Traffic,India,Select,Select
c800a9c6-9f91-42f4-88e7-c4f9023d6f88,4.48,Frozen,0.0448,0.0448,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.178015+00:00,ml,Direct Traffic,India,Other Cities,Finance Management
f942f0fe-55e2-4e23-bae8-346c55278fb0,12.83,Frozen,0.1283,0.1283,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.182806+00:00,ml,Direct Traffic,India,Thane & Outskirts,Supply Chain Management
e12e2510-7203-411d-b3c5-9f5aaf9ffd73,0.23,Frozen,0.0023,0.0023,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.187527+00:00,ml,Reference,India,Select,Select
226edbbb-fd4d-4522-a59a-dc53bf6318bf,0.39,Frozen,0.0039,0.0039,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.192188+00:00,ml,Google,India,Mumbai,Finance Management
82b11e37-cba7-4757-bd73-0cfa33665dba,1.37,Frozen,0.0137,0.0137,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.196608+00:00,ml,Direct Traffic,India,Other Cities,E-COMMERCE
603532ad-117d-436a-82c3-cca41f4c8470,1.62,Frozen,0.0162,0.0162,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.201176+00:00,ml,Direct Traffic,India,Mumbai,E-Business
ea973fef-e4bc-4286-ac5c-84de3a780850,0.58,Frozen,0.0058,0.0058,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.205725+00:00,ml,Organic Search,India,Select,Select
15594d8b-eee1-4d03-a6bc-05454972c1b6,0.51,Frozen,0.0051,0.0051,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.210396+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
9fb9f131-2b4d-42c2-83b7-0575da86974b,4.55,Frozen,0.0455,0.0455,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.214961+00:00,ml,Organic Search,India,Select,Human Resource Management
0ad6eef7-7935-499d-903b-bf17566b241e,1.91,Frozen,0.0191,0.0191,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.219337+00:00,ml,Reference,India,Select,Finance Management
0e3d5534-5cee-4977-a3ec-871a1077bdba,1.08,Frozen,0.0108,0.0108,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.223963+00:00,ml,Google,India,Other Cities,Select
0a3ed7ff-5eb6-4985-a3c1-510f9d3b01a9,1.65,Frozen,0.0165,0.0165,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.228408+00:00,ml,Organic Search,India,Select,Select
038dc19c-b7ea-4cc3-a95b-9a13e477c4b1,6.97,Frozen,0.0697,0.0697,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.232997+00:00,ml,Direct Traffic,India,Mumbai,Healthcare Management
8d88f11e-eed4-4e76-87ed-3319a9801430,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.237538+00:00,ml,Olark Chat,India,nan,nan
a18c6be1-8a7b-4ed1-b1c2-bdd2de83bcc5,2.52,Frozen,0.0252,0.0252,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.242212+00:00,ml,Direct Traffic,India,Other Cities of Maharashtra,Rural and Agribusiness
fc7db92d-18c8-4218-8f99-20d4758602cf,3.04,Frozen,0.0304,0.0304,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.246893+00:00,ml,Direct Traffic,India,nan,nan
cd6bf86f-0fb0-486c-8e82-dcc3c1e2c431,2.33,Frozen,0.0233,0.0233,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.251416+00:00,ml,Google,India,Thane & Outskirts,Select
80ffbb0e-a3e7-4afe-905d-0172fdd48a15,0.45,Frozen,0.0045,0.0045,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.255866+00:00,ml,Direct Traffic,India,Mumbai,Finance Management
2c165c73-6832-4e15-ada3-e91b1c44b9bd,2.56,Frozen,0.0256,0.0256,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.260896+00:00,ml,Organic Search,India,Select,Select
1a3dfc00-2e7c-4747-9d79-62e2761880a2,2.27,Frozen,0.0227,0.0227,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.265631+00:00,ml,Direct Traffic,India,Thane & Outskirts,Finance Management
c6afd99a-116a-403c-8f23-7022e2836891,1.57,Frozen,0.0157,0.0157,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.270112+00:00,ml,Direct Traffic,India,Thane & Outskirts,IT Projects Management
83de7a6e-7679-4060-8989-bb49b39f9328,4.62,Frozen,0.0462,0.0462,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.274684+00:00,ml,Olark Chat,India,nan,nan
683f89b7-cf5c-48e5-8761-d64d103ca63a,1.48,Frozen,0.0148,0.0148,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.279312+00:00,ml,Organic Search,India,Mumbai,Supply Chain Management
127541b0-6d5b-4549-a6af-3502f227a815,5.63,Frozen,0.0563,0.0563,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.283791+00:00,ml,Direct Traffic,India,Mumbai,E-Business
9a6688f4-798f-4efc-96f7-dddd677263d3,2.04,Frozen,0.0204,0.0204,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.288154+00:00,ml,Organic Search,India,Other Cities,International Business
eabd8eaf-eab7-4380-86d7-9c21ae0576a2,0.22,Frozen,0.0022,0.0022,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.292784+00:00,ml,Olark Chat,India,Select,Select
7292063e-29d8-49e3-be44-f50008df769f,1.46,Frozen,0.0146,0.0146,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.297300+00:00,ml,google,India,Other Cities,Select
e0c1f7c8-b696-4d97-ae42-d3974bccdcb4,2.11,Frozen,0.0211,0.0211,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.301792+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
4416c20d-11b7-4e8c-b4c9-7b27dd0f94f1,3.31,Frozen,0.0331,0.0331,Exclude from active outreach or move to long-term drip.,2026-07-19T08:08:25.306737+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
